month,gx,gy,day_type,hour,avg_total_users,avg_users_under_10min,avg_users_10_30min,avg_users_over_30min,sex_1,sex_2,age_1,age_2,age_3,age_4,age_5,age_6,age_7,age_8,age_9,age_other,city_keelung,city_taipei,city_newtaipei,city_taoyuan,city_hsinchu_city,city_hsinchu_county,city_miaoli,city_taichung,city_changhua,city_nantou,city_yunlin,city_chiayi_city,city_chiayi_county,city_tainan,city_kaohsiung,city_pingtung,city_yilan,city_hualien,city_taitung,city_penghu,city_kinmen,city_lienchiang
202505,7165,7154,假日,14,420.4,244.5,89.5,86.4,47.62,52.38,2.11,4.88,6.84,6.86,6.41,9.21,10.46,10.21,10.44,32.57,60.7,10,14.14,4.99,0.95,1.06,0.52,1.98,1,0.28,0.1,0.1,0.2,1.03,1.04,0.12,0.98,0.37,0.2,0.07,0,0.11
202505,7166,7150,假日,14,66.1,7.7,30.1,28.3,44.89,55.11,2.98,4.28,7.36,7.85,3.91,6.16,11.2,12.7,9.68,33.88,65.27,8.53,14.35,4.44,0.56,1.17,0,1.23,0.38,0,0.18,0,0.16,0.81,0.81,0.52,0.77,0.69,0.13,0,0,0
202505,7166,7151,假日,14,153.2,111.6,25.5,16.1,48.08,51.92,2.5,4.38,6.85,6.9,7.74,8.82,9.23,10.45,9.76,33.36,60.74,11.51,14.27,4.32,1.37,1.02,0.3,1.31,0.82,0.29,0.31,0,0.14,0.62,0.83,0.3,1.07,0.34,0.07,0.07,0,0.22
202505,7166,7152,假日,14,235.7,176.9,40.2,18.6,50.21,49.79,1.69,3.92,5.35,5.82,7.35,10.12,8.92,10.48,10.98,35.37,60.43,11.22,15.24,4.48,1.17,1.26,0.39,1.56,0.41,0.31,0.24,0.04,0.09,0.69,0.68,0.44,0.74,0.26,0.14,0.1,0,0.13
202505,7166,7153,假日,14,107.3,44,36.8,26.5,47.01,52.99,2.19,3.2,5.18,4.61,7.16,8.29,10.53,9.35,9.78,39.72,55.75,11.15,18.35,3.2,0.81,0.74,0.41,2.43,1.46,1.13,0.28,0.15,0.07,1.03,1.07,0.2,1.08,0.32,0.21,0,0,0.17
202505,7167,7149,假日,14,196.5,24.6,83.6,88.3,43.22,56.78,1.96,5.27,7.44,7.84,6.63,8.28,11.7,10.17,9.38,31.32,58.6,9.5,17.68,5.22,1.39,1.37,0.22,1.61,0.28,0.16,0.32,0.25,0.14,0.39,0.68,0.13,1.32,0.41,0.3,0.03,0,0
202505,7167,7150,假日,14,842.3,622.5,167.3,52.5,49.5,50.5,2.11,4.75,7.08,8.02,7.47,9.11,10.43,10.2,9.38,31.44,59.32,10.91,16.03,4.62,1.25,1.1,0.35,1.77,0.34,0.18,0.14,0.07,0.13,0.68,1.05,0.13,1.2,0.34,0.13,0.09,0,0.13
202505,7167,7151,假日,14,219.4,155.2,40.7,23.5,49.46,50.54,1.93,3.97,7.12,6.82,6.97,8.66,9.25,10.07,9.16,36.04,58.89,11.79,15.16,4.87,1.76,1.33,0.28,1.7,0.28,0.06,0.15,0.11,0.24,0.59,1.25,0.16,0.83,0.31,0.04,0,0,0.19
202505,7168,7147,假日,14,36.6,2.2,13.5,20.9,45.93,54.07,4.25,3.67,6.69,7.23,3.4,7.86,9.92,10.21,6.49,40.3,72.5,6.2,11.81,3.15,1.08,1.57,0.23,1.11,0.32,0,0,0,0,0,0.58,0.32,1.12,0,0,0,0,0
202505,7168,7148,假日,14,233.7,132.7,50,51,50.07,49.93,2.67,4.49,6.44,6.52,7.33,7.59,10.59,10.76,9.83,33.78,62.85,8.8,15.29,4.62,1.07,1.52,0.24,1.82,0.35,0.2,0.35,0.16,0.14,0.45,0.91,0.11,0.54,0.34,0.09,0.04,0,0.08
202505,7168,7149,假日,14,328.1,222.3,58.6,47.2,52.08,47.92,2.31,4.99,6.56,7.46,7.99,9.75,10.14,10.18,10.44,30.18,57.08,9.89,17.54,5.76,1.29,1.77,0.31,1.98,0.41,0.19,0.16,0.11,0.19,0.44,1.05,0.09,0.88,0.43,0.14,0.07,0,0.13
202505,7169,7147,假日,14,89.9,63.3,15.1,11.5,46.13,53.87,1.8,3.47,6.14,7.2,7.15,8.45,10.12,11.6,10.11,33.96,62.1,9.46,15.79,3.75,1.09,0.74,0.47,2.47,0.5,0.34,0.24,0.19,0.11,0.5,0.85,0.1,0.82,0.13,0.13,0.11,0,0
202505,7169,7148,假日,14,40.8,17.5,9.3,14,49.26,50.74,2.8,5.26,6.6,6.47,5.06,7.47,10.41,12.92,8.32,34.68,58.56,9.37,17.65,4.78,1.57,1.89,0.29,1.59,0.32,0,0.56,0,0,0.36,1.1,0.13,0.92,0,0,0.32,0,0.47
202505,7165,7152,假日,15,57.3,4.6,21.7,31,42.26,57.74,2.23,3.78,5.55,6.64,6.86,9.3,11.74,11.62,9.32,32.95,67.37,8.04,14.8,3.74,1.29,0.35,0,1.42,0,0.19,0.35,0,0.33,0.15,0.63,0,0.59,0.19,0.2,0.2,0,0
202505,7165,7153,假日,15,391.4,207.8,91.2,92.4,47.23,52.77,2.37,3.8,7.8,6.44,7.31,10.17,11.9,10.06,10.51,29.64,63.94,9.22,14.38,4.62,0.98,0.91,0.39,1.81,0.4,0.09,0.17,0.02,0.14,0.62,0.74,0.19,0.71,0.36,0.08,0.05,0,0.11
202505,7165,7154,假日,15,403.5,221.9,94.7,86.9,46.12,53.88,2.59,5.07,6.97,6.59,7.48,9.43,11.26,10.22,9.41,31.01,61.56,9.03,14.6,4.23,0.87,0.93,0.49,2.56,0.66,0.36,0.25,0.11,0.11,0.7,1.66,0.29,1,0.2,0.19,0.05,0,0.08
202505,7166,7150,假日,15,71.1,6.8,33.2,31.1,46.07,53.93,2.94,4,8.15,7.2,6.15,6.51,12.25,11.43,8.37,33,64.22,9.68,16.11,3.07,1.02,0.56,0.15,0.94,0.12,0.16,0,0,0.31,0.53,1.34,0.12,0.49,0.73,0,0,0,0.45
202505,7166,7151,假日,15,156.9,115.2,26.6,15.1,49.09,50.91,1.95,4.56,7.03,8.6,7.4,8.75,10.13,10.39,10.63,30.57,57.29,10.89,17.75,4.27,1.41,0.67,0.37,2.3,0.5,0.26,0.12,0.21,0.3,0.48,1.34,0.2,0.87,0.32,0.22,0,0,0.21
202505,7166,7152,假日,15,241,172.8,49.5,18.7,51.1,48.9,1.69,4.18,4.86,7.02,8.15,7.74,10.61,9.59,11.09,35.07,57.16,10.85,18.32,4.8,1.64,0.92,0.46,1.93,0.53,0.04,0.21,0.13,0.18,0.54,0.88,0.08,0.95,0.18,0.1,0.05,0,0.05
202505,7166,7153,假日,15,108.1,44.9,36.9,26.3,46.32,53.68,2.75,5.08,6.3,6.32,4.86,9.82,9.8,10.36,10.54,34.16,53.86,11.04,17.46,4.94,1.6,0.59,0.38,3.53,0.35,0.93,0.24,0.15,0.4,1.17,1.16,0.16,1.01,0.39,0.48,0,0,0.15
202505,7167,7149,假日,15,207.6,24.6,86.1,96.9,44.24,55.76,2.01,5.26,7.82,9.17,7.13,10.01,11.7,9.82,8.23,28.86,58.77,10.32,17.36,4.59,1.39,0.8,0.42,1.68,0.34,0.08,0.18,0.3,0.18,0.64,0.68,0.2,1.31,0.38,0.2,0.08,0,0.07
202505,7167,7150,假日,15,855.4,621.2,177.5,56.7,51.01,48.99,2.15,4.34,6.91,7.74,7.13,9.32,10.39,10.59,10.7,30.74,58.58,10.87,16.76,4.65,1.36,0.92,0.35,1.59,0.5,0.25,0.27,0.06,0.11,0.7,0.77,0.21,1.05,0.45,0.18,0.09,0,0.18
202505,7167,7151,假日,15,227.8,160,43.9,23.9,52.21,47.79,1.81,4.74,6.63,7.4,7.2,8.92,9.88,10.17,9.82,33.44,57.22,10.84,17.55,4.37,2.23,1,0.22,1.63,0.62,0.21,0.27,0.16,0.19,0.45,0.9,0.14,1.27,0.16,0.14,0.14,0,0.29
202505,7168,7147,假日,15,35.9,1.8,14,20.1,40.43,59.57,3.59,4.11,5.96,7.4,7.11,7.94,10.06,10.43,6.69,36.72,72.06,4.07,14.21,3.3,0.25,1.41,0.6,1.32,0,0.42,0.21,0,0,0.42,0.27,0,0.95,0.3,0,0,0,0.21
202505,7168,7148,假日,15,241.7,140.5,49,52.2,49.88,50.12,3.02,5.14,7.44,6.11,6.07,8.31,11.93,9.6,9.7,32.7,61.03,9.49,16.76,4.19,0.88,1.3,0.42,1.78,0.18,0.1,0.23,0.13,0.21,0.5,0.76,0.26,0.92,0.41,0.28,0.03,0,0.11
202505,7168,7149,假日,15,346.1,228.7,65.9,51.5,51.96,48.04,2.41,4.74,7.31,7.75,6.89,8.71,11.37,10.09,9.66,31.06,57.37,10.45,18.03,4.94,1.05,1.35,0.3,1.88,0.36,0.15,0.34,0.1,0.15,0.69,0.92,0.09,0.96,0.31,0.26,0.11,0,0.09
202505,7169,7147,假日,15,88.6,66,12.4,10.2,48.18,51.82,3.4,3.72,4.94,6.45,6.48,8.65,10.21,10.79,11.12,34.22,61.34,9.15,15.63,5.55,1.27,1.07,0.22,2,0.1,0.15,0.13,0.22,0,0.41,1.04,0.12,0.9,0.48,0,0.13,0,0.09
202505,7169,7148,假日,15,40.9,16.3,10.8,13.8,51.38,48.62,2.76,4.47,7.95,5.69,5.45,5.06,12.31,10.7,9.49,36.12,63.67,9.29,13.51,4.75,1.33,1.22,0,1.56,0.49,0,0.24,0,0.14,0.5,1.07,0.25,0.14,0.46,0.25,0.3,0,0.82
202505,7165,7152,假日,16,57.1,3.9,23,30.2,41.68,58.32,2.53,2.59,7.89,8.08,5.85,11.4,11.5,9.64,9.67,30.86,71.32,7.21,11.57,2.6,1.66,0.86,0.52,1.48,0.13,0.52,0.35,0,0.32,0.31,0,0.13,0.41,0.43,0,0.17,0,0
202505,7165,7153,假日,16,413.3,232.3,89.7,91.3,47.55,52.45,2.47,4.7,7.46,7.08,7.23,8.82,11.79,10.84,9.42,30.21,63.35,8.22,15.79,3.94,0.88,1.43,0.52,1.64,0.49,0.06,0.21,0.12,0.19,0.43,0.88,0.14,1,0.3,0.11,0.07,0,0.1
202505,7165,7154,假日,16,429.5,256,87.5,86,47.71,52.29,2.54,4.74,7.27,7.29,6.81,9.46,11.67,11.15,10.23,28.83,61.07,9.23,15.79,4.11,0.98,1.05,0.33,1.95,0.47,0.26,0.37,0.13,0.11,0.58,1.75,0.19,0.92,0.19,0.22,0.04,0,0.24
202505,7166,7150,假日,16,70.2,7.3,34.3,28.6,46.33,53.67,3,4.31,6.55,5.9,7.6,8.73,11.25,10.01,11.04,31.62,65.16,10.09,14.16,2.8,0.8,0.79,0.67,1.06,0.27,0.19,0,0,0.12,0.5,1.05,0.13,0.85,0.67,0.13,0,0,0.45
202505,7166,7151,假日,16,160.6,119.4,26.5,14.7,49.57,50.43,2.64,5.43,7.82,7.43,6.78,8.83,10.21,9.72,11.34,29.8,59,11.2,15.93,4.1,0.97,0.73,0.65,1.82,0.5,0,0.34,0.21,0.12,0.54,1.29,0.06,0.78,0.58,0.27,0.21,0,0.51
202505,7166,7152,假日,16,261.7,192.2,50.5,19,49.23,50.77,2.54,4.78,6.56,7.2,6.67,8.79,9.7,9.09,10.08,34.57,63.04,9.36,14.41,4.83,1.33,0.78,0.33,1.6,0.4,0.05,0.42,0.13,0.09,0.62,0.99,0.17,0.55,0.28,0.23,0.05,0,0.31
202505,7166,7153,假日,16,105.3,41.3,38.5,25.5,45.98,54.02,2.85,5.71,6.49,6.61,5.62,10.91,11.83,10.02,9.89,30.07,58.84,8.91,16.83,5.31,0.86,1.28,0.17,1.94,1.08,0.22,0.35,0.2,0.2,0.58,1.44,0.11,0.68,0.64,0.17,0,0,0.08
202505,7167,7149,假日,16,211.4,25.2,94.4,91.8,44.69,55.31,2.55,5.32,7.97,8.82,7.35,9.35,10.25,10.36,8.68,29.34,57.05,12.39,16.62,3.8,1.11,1.04,0.48,2.46,0.43,0.2,0.33,0.12,0.15,0.74,0.8,0.32,1.22,0.2,0.18,0.16,0,0.19
202505,7167,7150,假日,16,930.3,691.7,182.4,56.2,50.3,49.7,2.13,5.31,7.65,8.42,7.08,8.64,10.69,10.05,9.45,30.58,60.1,11.04,15.52,4.19,0.78,1.25,0.58,1.76,0.45,0.28,0.26,0.05,0.15,0.59,1.05,0.17,1.01,0.29,0.11,0.04,0,0.23
202505,7167,7151,假日,16,246.1,178.9,46.1,21.1,50.13,49.87,2.01,5.73,6.51,7.52,7.17,9.28,9.85,9.85,9.62,32.48,60.52,10.62,15.56,4.11,0.88,1.55,0.29,2.35,0.45,0.2,0.28,0.05,0.13,0.62,0.76,0.15,0.57,0.34,0.09,0,0,0.39
202505,7168,7147,假日,16,35.7,1.9,13.8,20,47.28,52.72,3.78,4.84,5.33,8.32,7.97,9.8,9.3,9.64,6.79,34.22,69.69,8.19,12.88,2.42,0.66,0.84,0.49,1.03,0,0,0.21,0,0,0,0.26,0.42,2.33,0,0,0,0,0.58
202505,7168,7148,假日,16,247.4,144.9,51.5,51,49.65,50.35,2.6,5.22,7.64,6.6,7.18,7.96,10.61,9.83,9.18,33.19,62.6,9.35,15.2,3.6,0.98,1,0.63,2.27,0.31,0.03,0.11,0.07,0.07,0.59,1.15,0.05,0.95,0.31,0.34,0.1,0,0.3
202505,7168,7149,假日,16,366.7,249.8,63.7,53.2,51.76,48.24,2.28,5.33,7.12,7.79,6.26,8.74,11.63,10.43,9.05,31.37,58.03,9.95,16.4,5.33,0.84,1.49,0.61,2.11,0.28,0.09,0.2,0.11,0.12,0.77,1.44,0.31,0.87,0.31,0.24,0.03,0,0.4
202505,7169,7147,假日,16,102.1,75.2,15.9,11,46.91,53.09,3.13,3.9,7.13,6.65,5.55,8.76,10.88,8.99,12.79,32.21,58.89,9.34,18.26,4.12,0.38,0.74,0.65,1.44,0.41,0.19,0.22,0,0,1.05,1.42,0.21,0.76,0.34,0.2,0.13,0,1.25
202505,7169,7148,假日,16,42.6,18.4,10.8,13.4,55.77,44.23,1.47,5.56,7.73,3.85,5,7.79,11.86,10.91,9.94,35.88,63.26,10.23,12.09,4,1.25,2.33,0.32,0.86,0.23,0,0.19,0,0.19,0.56,1.71,0.23,0.43,1.35,0,0.31,0,0.45
202505,7165,7152,假日,17,56.1,3.9,22.3,29.9,41.56,58.44,4.06,3.1,5.49,8.18,6.98,8.33,10.87,10.44,11.18,31.37,69.47,8.1,12.33,3.59,0.61,0.96,0,1.7,0.13,0,0.51,0.23,0.58,0.23,0.67,0.13,0.2,0.43,0,0.15,0,0
202505,7165,7153,假日,17,439.5,256.1,91.7,91.7,48.31,51.69,2.44,5.28,7.81,8.5,7.35,9.14,12.03,10.32,11.06,26.05,65.57,7.83,13.68,4.17,0.96,1.09,0.3,1.7,0.44,0.11,0.25,0.17,0.14,0.64,1.21,0.19,0.82,0.21,0.06,0.14,0,0.3
202505,7165,7154,假日,17,445.1,264.4,92.1,88.6,46.84,53.16,3.11,5.74,7.4,7.59,7.61,8.83,12.12,10.19,10.09,27.32,61.43,9.03,15.87,4.43,1.25,1.12,0.3,1.78,0.46,0.19,0.47,0.06,0.26,0.58,1.29,0.1,0.86,0.15,0.12,0.02,0,0.18
202505,7166,7150,假日,17,76.8,9.3,39.3,28.2,46.13,53.87,2.79,4.94,6.26,7.96,7.37,7.53,11.57,11.31,8.87,31.38,63.33,10.32,14.51,3.95,0.75,0.74,0.32,1.2,0.41,0.21,0.14,0,0,0.46,1.17,0.24,0.82,0.56,0.15,0.29,0,0.42
202505,7166,7151,假日,17,173.2,126.2,32.5,14.5,50.89,49.11,3.39,5.26,7.58,8.94,6.61,8.52,10.29,9.98,10.77,28.67,62,10.28,14.82,4.17,0.99,0.93,0.29,1.2,0.51,0.05,0.18,0.06,0.06,0.84,0.82,0.19,1.15,0.37,0.18,0,0,0.82
202505,7166,7152,假日,17,259.8,193.2,47.7,18.9,49.04,50.96,2.74,4.82,6.84,7.4,7.03,9.06,10.72,10.83,10.18,30.38,62.43,9.61,15.48,3.47,1.3,0.71,0.68,1.59,0.49,0.04,0.33,0.1,0.17,0.71,1.02,0.08,0.79,0.39,0.13,0.07,0,0.43
202505,7166,7153,假日,17,105.8,42.2,38,25.6,44.6,55.4,2.62,5.45,6.61,6.41,6.1,10.77,10.45,12.54,9.47,29.59,60.07,8.86,17.98,4.22,0.55,1.33,0.38,1.48,0.69,0.26,0.07,0.09,0.34,1.04,0.95,0.15,0.54,0.6,0.15,0.17,0,0.09
202505,7167,7149,假日,17,218,31,96.5,90.5,44.14,55.86,3.06,6.49,7.49,7.65,8.02,9.21,10.86,10.6,9.93,26.7,58.69,10.2,16.29,4.13,0.98,1.32,0.66,2.45,0.36,0.37,0.52,0.11,0.28,0.65,0.83,0.25,0.87,0.44,0.08,0.09,0,0.43
202505,7167,7150,假日,17,947.5,700.4,191.2,55.9,49.79,50.21,2.9,5.61,7.74,8.17,6.95,9.1,10.88,11.01,9.86,27.78,63.06,9.67,14.47,3.85,0.88,1.1,0.41,1.62,0.4,0.21,0.23,0.06,0.12,0.7,1.03,0.15,0.85,0.31,0.17,0.07,0,0.56
202505,7167,7151,假日,17,247.4,178.5,48.3,20.6,49.87,50.13,2.17,5.2,6.81,8.46,6.93,9.27,11.55,11.57,9.81,28.23,61.91,9.8,15.3,3.83,1.4,1.06,0.42,1.82,0.37,0.22,0.28,0,0.04,0.8,0.82,0.19,0.69,0.37,0.21,0,0,0.42
202505,7168,7147,假日,17,36.9,2.6,16.3,18,50.57,49.43,3.02,4.48,5.34,8.6,7.59,10.49,9.68,8.57,8.36,33.87,69.55,6.74,11.43,2.95,1.16,0.88,0.47,1.34,0.4,0,0.53,0,0,0.24,0.71,0.4,1.19,0,0.28,0,0,1.52
202505,7168,7148,假日,17,243.8,147.5,52.2,44.1,50.11,49.89,3.09,5.8,6.85,7.06,7.16,8,10.99,11.19,9.43,30.43,65.51,7.59,13.69,3.99,0.88,0.86,0.39,2.04,0.39,0.08,0.24,0.14,0.09,0.64,1.28,0.15,0.78,0.27,0.24,0.09,0,0.66
202505,7168,7149,假日,17,373.1,250.1,75,48,51.61,48.39,2.76,5.78,7.34,7.35,7.3,8.84,11.59,10.64,10.8,27.6,61.4,8.98,15.84,3.61,1,1.11,0.55,1.92,0.53,0.12,0.57,0.06,0.11,0.54,1.33,0.13,0.98,0.25,0.23,0.02,0,0.7
202505,7169,7147,假日,17,105.7,82.1,13.4,10.2,48.81,51.19,3.47,4.47,8.12,5.52,7.51,9.11,10.12,10.73,10.25,30.71,61.93,7.77,14.92,4.6,1.62,1.67,0.27,0.92,0.53,0.2,0.19,0.1,0.13,0.78,0.9,0,1.19,0.42,0.27,0,0,1.49
202505,7169,7148,假日,17,42.2,17.2,12.6,12.4,56.38,43.62,4.22,5.62,8.1,7.24,5.1,5.71,12.52,13.5,9.5,28.5,64.81,8.96,11.99,4.08,0.62,1.93,0.43,1.55,0.21,0,0,0,0.31,0.55,1.99,0.21,0.73,0.54,0.33,0,0,0.57
202505,7165,7152,假日,18,58.1,5.2,21.3,31.6,41.72,58.28,2.83,3.68,5.73,9.52,6.31,7.79,14.99,10.78,9.1,29.26,70.53,7.04,11.27,3.34,0.89,1.02,0.24,1.33,0.2,0,0.43,0,0.45,1.09,1.01,0.57,0.35,0.13,0,0.13,0,0
202505,7165,7153,假日,18,405.1,222,91.2,91.9,50.27,49.73,2.69,5.08,8.86,8.6,7.87,9.5,11.38,10.94,10.3,24.79,64.81,8.22,13.8,3.73,1.11,1.11,0.26,2,0.37,0.14,0.25,0.14,0.07,0.57,1.23,0.22,0.78,0.34,0.08,0.2,0,0.59
202505,7165,7154,假日,18,422.7,235.6,92.8,94.3,49.65,50.35,3.21,6.31,9.42,7.6,8.15,9.25,11.52,10.04,9.41,25.09,61.57,8.93,15.2,4.64,1.06,1.43,0.5,1.42,0.37,0.2,0.38,0.13,0.11,0.68,1.3,0.14,0.92,0.39,0.17,0.02,0,0.32
202505,7166,7150,假日,18,73.3,8.9,33.5,30.9,45.6,54.4,3.85,4.06,8.69,8.48,8.72,8.81,10.07,8.85,8.19,30.28,64.44,8.38,15.38,3.13,0.86,1.16,0.15,1.67,0.37,0.14,0.3,0,0.11,0.82,1.36,0.11,0.77,0,0.14,0,0,0.7
202505,7166,7151,假日,18,158.1,114.4,27.8,15.9,46.66,53.34,2.52,4.98,8.67,9.14,6.99,10.44,11.49,8.99,8.83,27.96,61.18,10.13,14.24,4.45,1.04,0.38,0.49,2.26,0.58,0.16,0.33,0.06,0.15,0.77,1.13,0.19,0.95,0.11,0.49,0.06,0,0.8
202505,7166,7152,假日,18,229.9,166.3,41.7,21.9,49.23,50.77,1.97,5.61,9.14,8.56,8.12,8,10.23,10.22,9.04,29.11,64.33,8.76,14.64,3.5,1.09,0.47,0.29,1.51,0.48,0.26,0.37,0.14,0.05,0.68,1.22,0.24,0.73,0.34,0.23,0.04,0,0.5
202505,7166,7153,假日,18,105.5,40,38.7,26.8,46.01,53.99,3.42,5.4,9.04,7.99,8.05,10.67,9.58,9.57,8.18,28.1,57.03,9.57,18.78,4.29,0.88,1.04,0.52,2.39,0.32,0.15,0.67,0.08,0.15,0.66,1.25,0.07,0.83,0.46,0.07,0.36,0,0.42
202505,7167,7149,假日,18,207.4,25.8,90.6,91,46.36,53.64,2.88,6.25,8.38,9.28,8.34,9,9.35,9.58,9.42,27.52,59.12,9.76,15.1,5.29,0.97,1.27,0.81,1.75,0.41,0.37,0.28,0.22,0.22,0.97,0.48,0.05,1.14,0.43,0.28,0.02,0,1.06
202505,7167,7150,假日,18,883.8,661.5,170,52.3,51.18,48.82,2.66,5.42,9.1,8.72,8.33,9,10.19,10.74,9.09,26.75,63.73,9.17,13.9,4.05,0.78,1,0.39,1.86,0.5,0.19,0.28,0.11,0.06,0.66,0.9,0.2,0.76,0.29,0.16,0.06,0,0.9
202505,7167,7151,假日,18,235.5,164.7,48.3,22.5,51.32,48.68,2.1,5.59,8.75,9.29,8.37,8.7,10.24,10.49,8.01,28.46,61.61,9.94,14.59,4.34,0.81,1.01,0.29,1.94,0.61,0.04,0.37,0.35,0.09,0.89,1.29,0.09,0.92,0.21,0.13,0,0,0.51
202505,7168,7147,假日,18,33.9,1.4,13.9,18.6,49.38,50.62,3.22,3.95,5.42,6.88,6.63,10.84,8.54,10.94,11.55,32.03,70.94,7.37,11.27,2,0.42,0.57,0,1.34,0.36,0,0.53,0,0,0.36,0.32,1.22,1.32,0.27,0.21,0,0,1.3
202505,7168,7148,假日,18,233.7,140.1,48.9,44.7,50.16,49.84,2.63,4.76,7.86,7.41,7.73,8.42,10.87,9.75,10.4,30.18,65.72,6.74,14.54,3.61,1.1,1.41,0.48,1.57,0.29,0.2,0.27,0.12,0.17,0.42,0.95,0.08,0.94,0.04,0.26,0.16,0,0.88
202505,7168,7149,假日,18,354.6,245.5,63.3,45.8,52.27,47.73,2.79,6.61,8.52,8.88,7.46,9.32,9.6,11.14,9.75,25.93,61.18,9.03,14.67,4.18,1.02,1.26,0.41,2.16,0.5,0.16,0.24,0.31,0.08,0.9,0.92,0.2,0.98,0.14,0.19,0.08,0,1.39
202505,7169,7147,假日,18,95.2,71.5,13.2,10.5,48.14,51.86,1.89,4.66,6.31,6.94,7.61,10.39,10.76,9.86,11.62,29.97,64.97,7.09,14.65,4.13,0.72,1.09,0.74,1.57,0.37,0,0.39,0.62,0.39,0.61,0.4,0.1,0.49,0,0.38,0,0,1.31
202505,7169,7148,假日,18,41.5,18.7,10.5,12.3,57.35,42.65,2.66,7.06,6.79,10.64,8.27,8.16,8.34,11.5,11.44,25.14,67.66,5.63,9.3,3.58,0.86,2.38,0.52,2.65,0,0.53,0.23,0,0,1.42,1,0,0.53,0.42,0.23,0.23,0,2.85
202505,7165,7152,假日,19,51.6,3.2,20.3,28.1,45.35,54.65,2.23,2.87,7.69,9.55,6.2,7.37,11.52,11.59,9.97,31,70.72,5.6,11.14,1.56,1.11,1.61,0,1.86,0.91,0,0.86,0,0.55,0.73,1.78,0.34,0.16,0.17,0,0.4,0,0.5
202505,7165,7153,假日,19,344.2,179,79.6,85.6,50.28,49.72,2.51,5.65,10.15,8.61,8.48,8.92,12.5,9.93,9.58,23.68,63.1,8.23,15.38,4.18,0.89,0.72,0.28,1.82,0.28,0.2,0.31,0.14,0.11,0.78,1.45,0.23,0.74,0.18,0.14,0.11,0,0.71
202505,7165,7154,假日,19,392.4,210.9,89.7,91.8,50.08,49.92,3.47,6.87,9.36,8.38,8.87,9.34,10.66,9.3,9.04,24.72,61.83,8.64,14.42,4.33,1.24,1.07,0.61,1.6,0.53,0.37,0.22,0,0.29,0.74,1.54,0.29,1.18,0.31,0.08,0.02,0,0.54
202505,7166,7150,假日,19,71.1,7.5,34.1,29.5,48.98,51.02,2.36,5.22,7.92,9.78,8.54,8.34,11.68,10.88,6.65,28.63,64.24,7.85,13.85,3.84,0.85,0.71,0.28,1.52,0.69,0.15,0.44,0.31,0.13,1.67,1.04,0.29,1.07,0.13,0.14,0,0,0.8
202505,7166,7151,假日,19,145.4,103.8,26.6,15,49.3,50.7,2.21,7.02,9.95,9.52,7.7,9.39,10.15,9.83,8.2,26.04,60.8,9.3,15.58,3.92,1.29,1.03,0.36,1.58,0.49,0.07,0.65,0.07,0.15,0.51,1.62,0.14,0.83,0.28,0.3,0.31,0,0.65
202505,7166,7152,假日,19,217,154.1,42.6,20.3,48.53,51.47,2.07,5.82,8.24,10.34,8,8.22,10.39,9.5,8.98,28.44,62.88,8.6,15.25,4.13,0.95,1.09,0.31,1.8,0.44,0.31,0.34,0.08,0.17,0.54,0.72,0.23,0.99,0.24,0.21,0.05,0,0.54
202505,7166,7153,假日,19,91.6,27.9,40.1,23.6,49.38,50.62,3.42,7.26,9.05,7.41,8.07,9.96,11.25,9.31,7.72,26.55,55.67,7.76,18.62,5.17,1.29,0.87,0.08,2.6,0.77,0.44,0.11,0.11,0.42,1.34,1.57,0.29,1.28,0.21,0.1,0.13,0,1.17
202505,7167,7149,假日,19,190.5,24.3,78.7,87.5,47.19,52.81,2.57,7.15,9.01,9.29,8.31,8.46,9.69,10.05,9.42,26.05,59.06,8.89,16.19,4.68,1.22,0.94,0.79,1.49,0.64,0.48,0.34,0.09,0.23,0.75,0.95,0.08,0.91,0.6,0.33,0,0,1.2
202505,7167,7150,假日,19,788.2,581.5,156.9,49.8,51.49,48.51,2.42,6.74,8.38,9.04,8.77,8.71,10.46,10.44,9.36,25.7,63.79,8.61,14.67,4.09,0.8,1.04,0.43,1.35,0.35,0.16,0.24,0.07,0.15,0.51,1.1,0.18,0.73,0.26,0.21,0.16,0,1.02
202505,7167,7151,假日,19,201.8,141.7,38.8,21.3,50.4,49.6,2.19,6.33,9.74,8.04,9.43,9.29,10.1,9.01,8.5,27.38,59.09,10.18,15.81,4.24,1.19,0.75,0.38,1.69,0.53,0.04,0.4,0.14,0.18,0.87,1.22,0.21,1.07,0.3,0.18,0.14,0,1.3
202505,7168,7147,假日,19,28.9,1.8,10.5,16.6,50.61,49.39,2.41,4.59,6.64,6.89,8.32,10.23,7.79,9.9,11.26,31.97,70.7,6.24,12.84,2.21,0.55,0,0.95,0.78,0,0.4,0,0,0,0.53,1.03,0.93,0.7,0,0.25,0,0,1.63
202505,7168,7148,假日,19,201.4,123.8,34.7,42.9,53.11,46.89,1.93,6.34,7.45,7.58,8.14,8.18,9.78,10.09,9.19,31.31,66.09,6.98,13.01,3.83,0.72,1.12,0.95,1.52,0.26,0.09,0.35,0.31,0.34,0.63,1.07,0.26,0.6,0.31,0.23,0.05,0,1.28
